number1,number2,length1,length2
514128352,4856,9,4
177758065,4407,9,4
102590759,6866,9,4
445367334,7886,9,4
399532985,6637,9,4
822169729,9244,9,4
756284766,9680,9,4
632483386,8454,9,4
477266717,1667,9,4
979764367,4611,9,4
102973492,3191,9,4
735465376,3444,9,4
285637436,9239,9,4
418341006,2897,9,4
454110870,2048,9,4
443314133,2685,9,4
454188736,4531,9,4
339543851,7429,9,4
418438228,9290,9,4
350849316,7945,9,4
751069341,5007,9,4
210446226,2419,9,4
636395851,2129,9,4
101333987,2560,9,4
269963848,5182,9,4
304266605,1688,9,4
142816071,6690,9,4
927867394,6299,9,4
505193332,4266,9,4
419987039,5481,9,4
929326036,5202,9,4
571785816,7819,9,4
935457209,7968,9,4
159510996,4952,9,4
422109958,7187,9,4
746080920,2855,9,4
918928267,5504,9,4
657209373,3251,9,4
746343828,7695,9,4
638594079,4781,9,4
526700370,2333,9,4
237856782,6498,9,4
851729364,8940,9,4
243807984,8328,9,4
987116284,8202,9,4
611156252,2386,9,4
780608036,8891,9,4
384159770,2241,9,4
389051331,8416,9,4
922029157,7837,9,4
331047449,7034,9,4
991015308,8633,9,4
391437484,9813,9,4
643968772,8925,9,4
876590065,1277,9,4
640298449,5328,9,4
464766706,7853,9,4
630712992,1218,9,4
375934125,1093,9,4
445836013,8560,9,4
180677074,2256,9,4
909693867,3590,9,4
321740416,4527,9,4
430424123,6662,9,4
651866133,4975,9,4
546148314,4796,9,4
316999603,8774,9,4
954972700,7019,9,4
845298048,7448,9,4
428506287,4590,9,4
360647322,2194,9,4
802162707,5619,9,4
636136154,8951,9,4
232498611,12554,9,5
537916704,60497,9,5
769905571,81696,9,5
555139433,42842,9,5
981432341,78785,9,5
831655465,50647,9,5
729630349,63888,9,5
852197486,68273,9,5
759531252,89280,9,5
447020261,94417,9,5
843272347,80443,9,5
634874426,38086,9,5
922399936,70748,9,5
743856892,48448,9,5
725377391,76946,9,5
495322648,39327,9,5
325439220,62768,9,5
621278518,29451,9,5
368822965,51253,9,5
871489207,67815,9,5
160993757,27104,9,5
259969988,26837,9,5
864350658,43732,9,5
359001903,98778,9,5
437914549,71098,9,5
989855020,35446,9,5
519430875,88126,9,5
943840606,75754,9,5
331319304,44710,9,5
488287994,61081,9,5
542612005,74169,9,5
506737605,81743,9,5
895980472,68055,9,5
114809837,18526,9,5
354040836,53554,9,5
768415552,10343,9,5
314568250,98718,9,5
860268433,92136,9,5
472419225,34901,9,5
993939462,22421,9,5
917459862,94614,9,5
357318936,41836,9,5
527181306,68182,9,5
391132245,94345,9,5
960531346,56235,9,5
729287185,59430,9,5
850668452,78874,9,5
716712009,29474,9,5
960671876,67994,9,5
143161118,19912,9,5
905103356,23299,9,5
214570077,59756,9,5
491988150,46770,9,5
372324609,61883,9,5
388688407,87322,9,5
141090916,47734,9,5
268804715,17722,9,5
366097011,14829,9,5
429510726,87222,9,5
754150276,94376,9,5
163871722,44996,9,5
794272110,17501,9,5
576926680,95493,9,5
303939448,88893,9,5
524180397,98217,9,5
818763342,24275,9,5
392695728,37804,9,5
658674463,40196,9,5
660445994,91118,9,5
234303667,37780,9,5
331444303,15945,9,5
263857555,56455,9,5
205283641,60108,9,5
147024363,74992,9,5
368077136,42942,9,5
918388546,60614,9,5
129325252,74683,9,5
938295810,32761,9,5
705932090,95634,9,5
959539133,94179,9,5
248118155,65577,9,5
845550049,81741,9,5
183695204,65535,9,5
615511084,19002,9,5
186775207,62873,9,5
619886118,36462,9,5
969131667,19325,9,5
429780465,50248,9,5
611182867,22582,9,5
991705111,76002,9,5
629657893,11746,9,5
179111511,31689,9,5
242387306,48340,9,5
969141341,28919,9,5
745160517,25344,9,5
912740470,99727,9,5
472370616,75673,9,5
775408416,47911,9,5
186212464,75389,9,5
298763452,41604,9,5
554846829,139678,9,6
927738473,387499,9,6
347439005,356978,9,6
540114009,868579,9,6
750893846,619528,9,6
564806011,785392,9,6
798393019,258914,9,6
338733077,342246,9,6
417575445,183485,9,6
828630608,870505,9,6
793658242,808137,9,6
295364710,176380,9,6
518221091,261338,9,6
431217522,115286,9,6
158578549,781253,9,6
473100316,856635,9,6
828782873,387734,9,6
384045635,712244,9,6
818811878,200214,9,6
299157459,158891,9,6
671717896,952037,9,6
160638851,208517,9,6
821756956,889241,9,6
861450419,755324,9,6
304870478,180301,9,6
104349944,924776,9,6
794730057,240186,9,6
199687207,597478,9,6
495952504,409051,9,6
230051767,883374,9,6
462957554,786639,9,6
265320053,291659,9,6
156493501,462352,9,6
495440846,158696,9,6
624466556,150704,9,6
356262177,181681,9,6
880159546,967690,9,6
789074036,982024,9,6
938919623,297304,9,6
498759329,519452,9,6
654764740,438399,9,6
862660470,136417,9,6
912503859,657802,9,6
274902438,412916,9,6
805687686,814873,9,6
570580963,929826,9,6
660402515,332373,9,6
667360609,873490,9,6
935484405,161735,9,6
979008137,525078,9,6
952534695,518352,9,6
618895376,228854,9,6
617047816,933843,9,6
901606338,349114,9,6
100090220,688789,9,6
947084447,490378,9,6
478782626,984738,9,6
348547553,824484,9,6
664340297,955621,9,6
372895566,984819,9,6
231544535,608209,9,6
345675799,494726,9,6
863468645,919481,9,6
832744276,878428,9,6
760298582,733053,9,6
608057580,845231,9,6
109544794,947205,9,6
549406459,183322,9,6
527477561,279114,9,6
788317429,574192,9,6
258400789,874226,9,6
343093684,384759,9,6
159568796,483256,9,6
266687370,817191,9,6
752059227,426341,9,6
433357367,563258,9,6
698892347,630652,9,6
316002127,866544,9,6
683400495,663284,9,6
141728250,191382,9,6
694764361,406436,9,6
141266217,679083,9,6
595644674,649142,9,6
773498207,155823,9,6
596634411,712603,9,6
763894056,307079,9,6
875820119,888084,9,6
340931696,774822,9,6
627096903,219583,9,6
724922029,695204,9,6
166602577,353006,9,6
656195635,566479,9,6
273143501,463014,9,6
121832823,310633,9,6
873901981,312412,9,6
183325393,529849,9,6
938076780,747659,9,6
549018611,505456,9,6
648978670,651190,9,6
929501574,765508,9,6
177923987,9686555,9,7
690882019,5037979,9,7
416912280,8004424,9,7
839959828,9220924,9,7
169451593,7085295,9,7
641804652,1799549,9,7
434827661,3636669,9,7
364829686,5826310,9,7
760010633,2872480,9,7
775369269,3539770,9,7
963684314,3965355,9,7
149001543,1390791,9,7
678579860,1693217,9,7
977956015,4122621,9,7
911893387,3501781,9,7
562017573,8686502,9,7
252084584,9301437,9,7
488281747,4119865,9,7
554468621,5955300,9,7
896983021,6841300,9,7
353870527,8148211,9,7
117711250,6755456,9,7
988104728,4362403,9,7
738662420,7554148,9,7
694266391,9935832,9,7
993899400,9522658,9,7
659108322,5182661,9,7
223168992,6408636,9,7
529777631,7853986,9,7
151405559,6595871,9,7
721010726,4048546,9,7
261649659,9674819,9,7
101959126,4438271,9,7
964831483,3879162,9,7
953891552,4076580,9,7
647363427,2405815,9,7
390070723,9166574,9,7
105681784,6658212,9,7
613848022,9274465,9,7
780792411,5459544,9,7
235640379,5622026,9,7
168051632,8793428,9,7
986668803,4992747,9,7
408898936,1825670,9,7
584214649,4038446,9,7
497687088,6191645,9,7
904640848,6972317,9,7
674990120,9605476,9,7
363192550,5457425,9,7
757256302,7793460,9,7
959469904,7950543,9,7
616411605,5894166,9,7
249409963,9059353,9,7
940077219,9385321,9,7
620954964,8188099,9,7
612870193,8708730,9,7
781855203,6081254,9,7
328013625,2944342,9,7
739133783,5911428,9,7
571612369,9526771,9,7
682180366,3388034,9,7
677911233,2128440,9,7
784986373,8076436,9,7
450064955,2728484,9,7
147172428,2225335,9,7
372853392,3247386,9,7
367133077,8526450,9,7
726805151,4053165,9,7
976515239,6532357,9,7
347156879,9433002,9,7
333126469,2571061,9,7
192515019,6636044,9,7
247995691,3152545,9,7
642653810,6566180,9,7
687739624,4102304,9,7
141770502,7327459,9,7
471024855,9312256,9,7
398512913,3172503,9,7
759510677,8083008,9,7
386151176,5426993,9,7
828068067,8575452,9,7
386119571,7385182,9,7
192372124,2995990,9,7
542719226,3736537,9,7
989328141,8613994,9,7
106398089,4431041,9,7
661229275,1934803,9,7
916138252,7080484,9,7
699741811,7694014,9,7
997416566,5767048,9,7
520991812,9809110,9,7
758691030,4711775,9,7
910604308,3255353,9,7
883363703,2150047,9,7
367893713,7913247,9,7
980369904,2175474,9,7
693848427,9805691,9,7
165767225,5840906,9,7
358171524,3401432,9,7
123612215,6776053,9,7
807601373,48821650,9,8
310727419,43366323,9,8
959558462,17622513,9,8
159906931,13974844,9,8
909068707,23779647,9,8
834553656,46137328,9,8
974269894,70551061,9,8
930737562,50608327,9,8
545244406,21612153,9,8
474528652,55711379,9,8
771114492,25766085,9,8
465866815,23001916,9,8
530380392,40020966,9,8
482007300,84714594,9,8
845832530,64061405,9,8
323432604,99576776,9,8
280665913,45096659,9,8
203902303,40898155,9,8
429162865,22311296,9,8
152175658,50976488,9,8
420784798,50445081,9,8
293104756,56368427,9,8
504155684,85466939,9,8
343215598,77817550,9,8
859580073,43200450,9,8
796513101,31196807,9,8
975287532,11106710,9,8
995721673,84133935,9,8
336042095,51124704,9,8
820646732,52419582,9,8
282325266,20541907,9,8
547643615,94180630,9,8
753176471,84363366,9,8
985941872,32200925,9,8
748125984,86418689,9,8
389014707,25928140,9,8
881797457,14348290,9,8
124865931,82172616,9,8
942522143,27954615,9,8
628010172,72841586,9,8
618602182,29522030,9,8
358578028,44180058,9,8
297144095,67755223,9,8
607824569,58384755,9,8
606310466,43415049,9,8
437447860,43930771,9,8
713486049,39520788,9,8
746073352,36093735,9,8
235214055,26361746,9,8
271361986,34828982,9,8
245702917,94383565,9,8
615176146,95765717,9,8
826543975,87398724,9,8
136163225,67605834,9,8
986516955,54366421,9,8
324482565,97630058,9,8
344146061,51342496,9,8
442850484,47425428,9,8
542797494,35340996,9,8
267470595,29011427,9,8
689895101,75421553,9,8
627519818,75291554,9,8
690431703,45738491,9,8
101084395,53257034,9,8
945523105,36169787,9,8
316688589,73156803,9,8
712981980,20654659,9,8
396703508,47162337,9,8
151188290,70016184,9,8
781722189,16919422,9,8
706498908,46186663,9,8
686051586,45597100,9,8
823311314,27807047,9,8
720863888,27344625,9,8
217621898,60878199,9,8
965296537,78689211,9,8
945663600,79367236,9,8
302289231,31917048,9,8
409856911,89738173,9,8
280044811,78452859,9,8
881771421,34637868,9,8
300964026,67811536,9,8
319637989,11239002,9,8
467543387,20903551,9,8
895538887,45734395,9,8
600245957,13820643,9,8
409426842,10315955,9,8
730005242,16367908,9,8
754624720,55762866,9,8
869167718,36968955,9,8
189287047,54748618,9,8
286016415,61898998,9,8
418792303,39469735,9,8
367725797,62470795,9,8
227050220,98766018,9,8
138289709,60206053,9,8
660526126,97948625,9,8
942283945,22965892,9,8
694561511,92041733,9,8
771394353,70200408,9,8
798543346,309410600,9,9
623096945,249652129,9,9
849827313,613684062,9,9
914789255,800634622,9,9
166924046,538368742,9,9
838330380,723897944,9,9
747914926,543961395,9,9
476262190,599434135,9,9
671212720,885501147,9,9
830910270,270856190,9,9
315370397,611953942,9,9
813327744,927272307,9,9
740978876,850553221,9,9
365319444,674516484,9,9
128835150,261867828,9,9
683288233,252374833,9,9
429973362,535658890,9,9
880028705,317535544,9,9
898971225,479279469,9,9
828849779,374454825,9,9
235297604,751262557,9,9
222848198,887132039,9,9
305259930,838670314,9,9
221166358,318607465,9,9
189251770,391730422,9,9
657986310,896728851,9,9
111247958,643233560,9,9
453277053,262662427,9,9
155742994,193331457,9,9
986842476,918167279,9,9
901349267,551107889,9,9
194345653,925411597,9,9
301288181,623321916,9,9
392841502,813810172,9,9
335846489,223888060,9,9
589496366,933119020,9,9
210681496,198448799,9,9
803683516,827741854,9,9
576925450,420313350,9,9
108155479,692584939,9,9
219656215,307074921,9,9
746724391,762017025,9,9
680835071,941533270,9,9
449557975,697599379,9,9
308139055,814481170,9,9
889247953,177357585,9,9
620473592,469673203,9,9
529380670,317084515,9,9
676042160,888916976,9,9
356801628,329149098,9,9
133604273,258745750,9,9
200014992,692886089,9,9
222034181,559630610,9,9
407968057,949567340,9,9
550653957,238530318,9,9
637282942,812944902,9,9
613281633,213476443,9,9
163118357,636494677,9,9
692416127,342273442,9,9
460499396,734795264,9,9
186997248,948340033,9,9
850147201,331888417,9,9
644159344,642917382,9,9
312219992,620141571,9,9
806416755,169585130,9,9
827076685,502372563,9,9
863866547,535436470,9,9
660886278,860219129,9,9
798212133,400575949,9,9
842232130,509098392,9,9
369097772,606074763,9,9
571154944,754586022,9,9
383506504,545437681,9,9
625958711,256808004,9,9
997556798,191198740,9,9
202177803,781092991,9,9
566939522,687306821,9,9
666350636,315516210,9,9
880667214,234171312,9,9
682727766,484209553,9,9
280120299,275304062,9,9
719978821,798408647,9,9
352430943,837910906,9,9
729601020,115407283,9,9
754604018,881943464,9,9
440431077,987178216,9,9
797888592,932563842,9,9
785883824,811858496,9,9
701263074,754923119,9,9
920611369,784999242,9,9
972125139,131014195,9,9
492198010,999275315,9,9
249875502,466404540,9,9
347938161,476377678,9,9
501994542,389409709,9,9
348769611,393629864,9,9
706104108,136217009,9,9
277066746,848572231,9,9
654781231,327555097,9,9
918437463,526002147,9,9
555859498,8230584147,9,10
394829300,9872719535,9,10
652183410,7666250624,9,10
798979304,9604562316,9,10
133256036,8828749308,9,10
133031807,8051448275,9,10
105411640,9608017673,9,10
118318964,4253833621,9,10
275408610,3120072320,9,10
629073692,5188082402,9,10
840100789,6260258715,9,10
997872094,8242959955,9,10
262403148,1330676709,9,10
638663631,7505877051,9,10
860240279,8040339202,9,10
154397206,1509248660,9,10
602851480,1427685774,9,10
669142730,7453799960,9,10
641191646,3233267713,9,10
919985068,6104730431,9,10
401855729,3007663823,9,10
906206887,6331682501,9,10
466677669,1539917155,9,10
964655839,5388618366,9,10
970706594,9633375988,9,10
147626813,9965470894,9,10
957725065,6961644482,9,10
524157235,1624703600,9,10
436584061,7501040552,9,10
741995917,4923550872,9,10
304799570,4190651411,9,10
582105776,5020954936,9,10
611599696,7633417720,9,10
219199203,8824580099,9,10
203353927,6459087338,9,10
178290313,4577893473,9,10
967819841,1420023338,9,10
986813554,8256364817,9,10
246579851,6904020216,9,10
918848713,2486979924,9,10
966227285,2013475263,9,10
545761421,4632859653,9,10
870001277,8220617354,9,10
381774101,5743808619,9,10
641420203,3844230967,9,10
717188021,2348227814,9,10
634267991,7340851474,9,10
809962911,9701820174,9,10
332832981,3440119501,9,10
657995721,2119992015,9,10
594576648,5846964697,9,10
526115988,2233564045,9,10
576205501,3367156035,9,10
812067732,3143554592,9,10
905104668,5412035494,9,10
457351255,7083379451,9,10
653835196,8609934911,9,10
408576661,1135250554,9,10
937000989,6797098558,9,10
381860107,2848233981,9,10
765395909,3490054219,9,10
311408698,8553530837,9,10
500486809,5917474480,9,10
119335022,5336928610,9,10
719387403,2412032877,9,10
685288352,9761123836,9,10
648045321,2451198869,9,10
753645345,4810539722,9,10
481018020,8696378900,9,10
746854270,3157478447,9,10
818228745,8067209378,9,10
226379681,1962953022,9,10
646316477,1889327012,9,10
330008297,8260545666,9,10
691037753,9706416867,9,10
727589783,6033619815,9,10
324937946,2994528304,9,10
912733092,8254146380,9,10
403856273,6219169779,9,10
593970339,1081957027,9,10
459741159,2528971349,9,10
610065128,1656316242,9,10
616125779,7573131217,9,10
446220906,7781062291,9,10
803944710,5085257402,9,10
679231868,9626918482,9,10
500895422,4506253788,9,10
906518981,5125459559,9,10
961468144,6846820308,9,10
394175176,5453232246,9,10
912468000,3447791787,9,10
367910474,1201162895,9,10
412803778,2203275395,9,10
516591495,1883353098,9,10
222288307,4556583071,9,10
190250373,6459177735,9,10
897536305,2593897531,9,10
526402392,2311526421,9,10
825371368,5542955738,9,10
820943040,6383804190,9,10
7984573301,8,10,1
8670444264,8,10,1
9363520836,9,10,1
8263021723,1,10,1
5763794385,2,10,1
4430949926,4,10,1
8086947986,3,10,1
1370770908,9,10,1
8571389236,2,10,1
5531944195,4,10,1
5899514951,4,10,1
1242601124,8,10,1
5556338248,5,10,1
2905292205,3,10,1
9809893747,4,10,1
7099686690,10,10,1
2981099456,3,10,1
5738280227,6,10,1
9188069839,1,10,1
9595319881,5,10,1
6081626537,2,10,1
4796711490,4,10,1
8179640281,1,10,1
7741563608,2,10,1
6095882298,10,10,1
3484337910,2,10,1
6037317660,5,10,1
5577870844,9,10,1
4663407492,3,10,1
9639215645,2,10,1
3005042415,9,10,1
6135631608,6,10,1
3803172484,3,10,1
3006221843,4,10,1
9894352088,6,10,1
9208862807,4,10,1
5184488130,4,10,1
4387056348,5,10,1
9254820900,5,10,1
2924453553,4,10,1
3032727924,8,10,1
6105640872,2,10,1
2356385627,5,10,1
4658811231,7,10,1
7647455282,4,10,1
7296895410,6,10,1
5017152660,2,10,1
3098627269,4,10,1
2781645691,1,10,1
2919928986,1,10,1
2225748467,4,10,1
5436377030,2,10,1
3503146648,4,10,1
6918704984,10,10,1
8281634155,4,10,1
2939720074,1,10,1
9963494682,5,10,1
1953426043,1,10,1
3675267478,9,10,1
1558382008,3,10,1
4046139037,8,10,1
6852101945,10,10,1
8097360185,4,10,1
7271990382,10,10,1
4649296798,5,10,1
3960122155,4,10,1
7862161957,3,10,1
6495914474,9,10,1
7987736539,9,10,1
9783871514,4,10,1
7647213971,7,10,1
2420941073,2,10,1
8007354728,7,10,1
1738709483,4,10,1
7663305021,10,10,1
6929838076,10,10,1
8544570552,8,10,1
4661124833,1,10,1
3467299235,8,10,1
2888812957,6,10,1
1670239612,3,10,1
6834061024,3,10,1
2173558752,10,10,1
2540927955,4,10,1
4991252939,6,10,1
1008486024,6,10,1
3513299653,9,10,1
9434266922,6,10,1
5698064180,1,10,1
6001768819,10,10,1
6550564852,9,10,1
8889617860,7,10,1
1283983611,6,10,1
7212431930,6,10,1
9582467246,7,10,1
5777288969,1,10,1
9595615891,1,10,1
2508740321,5,10,1
7745197283,10,10,1
8000498710,8,10,1
3198160969,27,10,2
7512578804,85,10,2
3672248042,91,10,2
1644481595,73,10,2
9470605223,76,10,2
5925778138,68,10,2
2155480842,73,10,2
9142637904,73,10,2
6909979137,98,10,2
7773668702,12,10,2
1095285015,79,10,2
3475081533,30,10,2
7582009854,25,10,2
3670996753,63,10,2
4813092756,100,10,2
3330034098,54,10,2
1004626254,94,10,2
9821409848,48,10,2
6117129380,48,10,2
4449774864,23,10,2
1217355548,17,10,2
4366228179,56,10,2
7168100677,78,10,2
2971956425,82,10,2
9771786391,100,10,2
2936795776,74,10,2
8616323815,69,10,2
6534743819,56,10,2
1279826077,12,10,2
3328023894,84,10,2
4766891048,57,10,2
8303485895,82,10,2
9046141092,16,10,2
8816066652,93,10,2
4496710440,66,10,2
9319025097,47,10,2
9288766094,25,10,2
1876400335,13,10,2
5395319058,75,10,2
9684974582,73,10,2
2648942895,62,10,2
3271250096,63,10,2
1650837827,69,10,2
3957050649,30,10,2
4963983217,73,10,2
8304077999,13,10,2
2868292121,90,10,2
4684716631,93,10,2
1810015437,93,10,2
2221124184,76,10,2
3742091229,88,10,2
7011241391,70,10,2
7726438082,50,10,2
1338908919,97,10,2
3083379207,74,10,2
7242195770,41,10,2
8016173366,32,10,2
9515905099,79,10,2
3474061294,96,10,2
6721784565,54,10,2
7535014186,58,10,2
5932386846,80,10,2
3087503227,54,10,2
4395771411,90,10,2
2518585393,38,10,2
7817138213,43,10,2
5524143257,67,10,2
7812282283,61,10,2
4069431282,39,10,2
8370645009,71,10,2
8785409117,49,10,2
8864854304,37,10,2
1459196847,70,10,2
5079881239,53,10,2
1791880664,38,10,2
2531454771,92,10,2
3466630919,36,10,2
4175576542,90,10,2
8640569063,63,10,2
7820834905,14,10,2
6642880398,97,10,2
5757609519,11,10,2
3773341253,28,10,2
4470626131,18,10,2
7738066997,19,10,2
6439362239,82,10,2
8039822145,74,10,2
7445820144,96,10,2
4273713100,63,10,2
2337390460,97,10,2
9307668445,11,10,2
4608766210,71,10,2
4460191019,40,10,2
6217466083,90,10,2
2834386229,100,10,2
3129030310,58,10,2
7357977273,97,10,2
1160471839,82,10,2
6031809983,71,10,2
4083048932,74,10,2
2923732256,389,10,3
2666167510,425,10,3
9614050689,550,10,3
9909513440,848,10,3
6308095654,406,10,3
1481617128,804,10,3
7670414833,578,10,3
3410580336,170,10,3
7608970203,729,10,3
3079724969,609,10,3
9910927956,586,10,3
5444111661,689,10,3
9420527249,232,10,3
2926809853,293,10,3
7538230417,105,10,3
2623189497,142,10,3
6875599330,147,10,3
5175197992,766,10,3
8574868507,307,10,3
9549320509,375,10,3
1589630578,534,10,3
7011943407,550,10,3
3909533664,900,10,3
5802532165,959,10,3
3186827037,284,10,3
1949382382,976,10,3
1151891072,349,10,3
6853470152,619,10,3
2229651198,609,10,3
6678971000,520,10,3
2559694720,440,10,3
2473668533,130,10,3
6319407160,650,10,3
6460456713,732,10,3
5964593001,154,10,3
1790701869,951,10,3
7905452111,193,10,3
7823866316,924,10,3
5965509102,740,10,3
2923889747,821,10,3
2190312081,861,10,3
2270285157,668,10,3
2942031705,393,10,3
8221875665,587,10,3
1761217658,153,10,3
8506393452,301,10,3
7398062825,827,10,3
8307642990,717,10,3
8629687206,377,10,3
5429371136,361,10,3
3232169151,129,10,3
6391726736,187,10,3
9477431946,317,10,3
9346336062,476,10,3
8008091792,371,10,3
7616393904,535,10,3
9747207202,428,10,3
1203384417,528,10,3
1782353541,379,10,3
7257854062,786,10,3
5574865916,215,10,3
2872621359,653,10,3
7946630348,621,10,3
9509898319,358,10,3
4580265213,407,10,3
3005886885,967,10,3
7644309192,230,10,3
3075106070,632,10,3
6200395130,805,10,3
2981831638,696,10,3
9533300702,525,10,3
2091115984,900,10,3
6598358562,170,10,3
1334239228,641,10,3
2179883362,606,10,3
3378310297,860,10,3
5303491843,807,10,3
3375162105,976,10,3
3366595803,952,10,3
8109711369,431,10,3
6640510358,684,10,3
1355511179,612,10,3
1839641344,967,10,3
4771357519,122,10,3
6798920040,815,10,3
2711583720,750,10,3
5172491374,729,10,3
5770113691,831,10,3
1587912841,509,10,3
4830255698,104,10,3
8717114530,950,10,3
2204060703,168,10,3
3119618732,654,10,3
5896505219,395,10,3
2129028761,457,10,3
3098311864,400,10,3
6543489416,797,10,3
9066701919,234,10,3
7538539987,515,10,3
5353927175,504,10,3
3813699891,8953,10,4
8217783030,9689,10,4
8852572280,1529,10,4
9833002176,1950,10,4
4874328913,1207,10,4
6504188948,3833,10,4
7395287625,5731,10,4
8596115515,1423,10,4
4585386371,9685,10,4
9742857869,9616,10,4
1616901238,6480,10,4
7061185831,3331,10,4
1878630256,8417,10,4
1042946024,6648,10,4
6773849482,5056,10,4
5849652706,3089,10,4
8317905824,7697,10,4
9493382418,1097,10,4
6515838603,2842,10,4
9042707973,9034,10,4
5595502567,2181,10,4
4572488620,4388,10,4
4001842366,7791,10,4
5696653366,7290,10,4
9065316278,9101,10,4
3332497449,8328,10,4
1794323058,9983,10,4
2750132248,4556,10,4
2691738385,2268,10,4
6210907951,4393,10,4
8911620244,1038,10,4
4247384298,3970,10,4
1972883507,3180,10,4
3848180818,7487,10,4
4777825233,9869,10,4
8963380194,9613,10,4
9879759711,6253,10,4
8795986275,9921,10,4
7557625498,8967,10,4
1224455847,7828,10,4
6304434997,3484,10,4
7971060343,1815,10,4
2889423495,4786,10,4
2042710132,5325,10,4
9091023571,3525,10,4
3956817950,7523,10,4
2469651031,9751,10,4
4231389323,8576,10,4
1109419711,8466,10,4
9335258634,3674,10,4
2183586405,2820,10,4
4740233400,8148,10,4
1196350999,6769,10,4
4390813894,6383,10,4
3287891772,5564,10,4
6509440588,9404,10,4
6642949434,7093,10,4
3239597820,7823,10,4
4021622883,4343,10,4
9186287169,5197,10,4
4318176979,2651,10,4
5319157688,1311,10,4
6861965408,5618,10,4
2325365625,3278,10,4
3606240756,3779,10,4
9123690762,6125,10,4
6222929931,3684,10,4
8345611686,7242,10,4
6624426949,7100,10,4
7048322913,7104,10,4
8175159170,5270,10,4
2004528670,6340,10,4
9714149691,1447,10,4
9506249354,1249,10,4
9275174359,8510,10,4
2101296337,3085,10,4
3784215222,2467,10,4
3371120470,7416,10,4
2398929669,8409,10,4
6197455066,6023,10,4
1648043208,7289,10,4
2176308096,7265,10,4
2562453366,6620,10,4
2433670382,5087,10,4
3388694233,2692,10,4
6820635565,5997,10,4
4119868580,7514,10,4
7988571323,7964,10,4
6842069458,9379,10,4
7740729323,6343,10,4
2652127854,4785,10,4
5044880366,3779,10,4
4284837247,3332,10,4
1751777606,1210,10,4
2855772070,6352,10,4
8209316532,3775,10,4
2695851382,3675,10,4
4534408340,6702,10,4
5258019899,6539,10,4
1633601238,3392,10,4
7762341643,53557,10,5
5731043034,22628,10,5
8223763725,39778,10,5
6412219998,41661,10,5
6529084311,17191,10,5
3726835726,55409,10,5
7840530031,46210,10,5
8084192567,45511,10,5
2811847116,90794,10,5
4966460523,12114,10,5
8521094643,15170,10,5
5692813592,51244,10,5
3002446072,31489,10,5
7890492692,68170,10,5
9432434239,55752,10,5
8325650676,85408,10,5
6630024561,78948,10,5
9527181077,63017,10,5
6834914865,16443,10,5
7679140333,26819,10,5
8979655225,81540,10,5
5318706399,25929,10,5
7868778454,86417,10,5
2319074681,23988,10,5
4298622696,18566,10,5
6056449897,13948,10,5
4306312823,23779,10,5
8880197342,31187,10,5
3670198334,56216,10,5
6670236177,87619,10,5
6389271291,48688,10,5
8574926304,63441,10,5
2736963627,32723,10,5
1667548598,84010,10,5
6621759460,34486,10,5
3793265045,45034,10,5
4894680820,18950,10,5
8313865964,16284,10,5
2360528251,90393,10,5
5961502349,61883,10,5
4255743610,62139,10,5
4468664269,85933,10,5
1474533953,59831,10,5
3583298287,71136,10,5
1001251862,50184,10,5
2392819563,18028,10,5
4669438799,65981,10,5
9326275802,31813,10,5
6706172365,98403,10,5
5650898703,85747,10,5
8412626639,26152,10,5
4682441511,52001,10,5
1463079166,69115,10,5
6814782431,25183,10,5
4547366787,90751,10,5
2267832899,62614,10,5
8190859118,24011,10,5
7689444317,25652,10,5
9176766280,53643,10,5
9084067538,66813,10,5
4193411150,38429,10,5
4240793984,27260,10,5
6578131941,71229,10,5
4424271346,31121,10,5
9159065634,51261,10,5
4164729919,68642,10,5
7788867566,70587,10,5
3546260301,62683,10,5
2845274193,53421,10,5
2018915943,25074,10,5
6251907358,27830,10,5
8473869163,92951,10,5
3587739442,36503,10,5
6184660594,12861,10,5
3449760434,51888,10,5
2719066139,76905,10,5
7881083802,88873,10,5
2435364165,15867,10,5
6428095347,95927,10,5
9033640411,74309,10,5
3703099983,54413,10,5
2350055539,68915,10,5
5546755700,19117,10,5
6995395499,50171,10,5
5788631556,38085,10,5
6983829940,74223,10,5
6058813804,22861,10,5
5163591722,27484,10,5
9555384209,12714,10,5
7439844993,10420,10,5
2826026700,91865,10,5
6990374791,88733,10,5
1789738426,37095,10,5
9871896845,97362,10,5
1300080657,30719,10,5
5588401018,63889,10,5
2571756956,27597,10,5
8519070416,42629,10,5
1532995763,76841,10,5
1030498189,54242,10,5
6870686935,914181,10,6
7429402988,442057,10,6
7982398950,960696,10,6
9428913482,437194,10,6
2994878075,640191,10,6
6040986804,144021,10,6
7402655689,630681,10,6
8178870940,524939,10,6
7309069621,762590,10,6
5178577093,391530,10,6
6218829618,639596,10,6
3000201742,991231,10,6
6035458596,148860,10,6
7055303996,163015,10,6
8065602266,606288,10,6
3002674308,150080,10,6
6142229299,997762,10,6
1949871401,172582,10,6
5601992536,447659,10,6
4930597692,907863,10,6
4200779989,746521,10,6
5832897839,494889,10,6
5581821396,859998,10,6
7717140777,282309,10,6
7985093119,705218,10,6
4196564453,146271,10,6
1589218645,226564,10,6
6398804195,964352,10,6
5354066255,720065,10,6
1871060988,735375,10,6
9043169573,443077,10,6
7743804789,874155,10,6
